evt_time,syscall_type,conatiner_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
13:57:55.673554303,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673556767,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673558922,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673560144,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673561777,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673564252,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673566396,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673567618,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673569262,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673571736,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673573881,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673575103,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673576746,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673579211,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673581365,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673582597,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673584241,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673586695,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673588849,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673590072,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673591715,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673594180,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673596324,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673597556,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673599189,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673601654,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673603798,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673605021,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673606664,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673609139,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673611283,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673612505,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673614148,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673616613,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673618747,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673619980,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673621623,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673624078,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673626232,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673627454,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673629097,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673631572,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673633716,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673634939,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673636582,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673639047,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673641201,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673642423,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673644066,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673646541,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673648685,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673649908,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673651551,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673654025,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673656180,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673657402,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673659035,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673661510,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673663654,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673664876,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673666530,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673668994,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673671139,sched_yield,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:55.673672371,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1)
13:57:55.673674014,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:55.673679114,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
13:57:55.673747797,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..5..#...._c.....G...................... !#$%&'()*+
13:57:55.673750522,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
13:57:55.673755261,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@.............=..#...._c.....G...................... !#$%&'()*+
13:57:55.673771753,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[60521]) size=57
13:57:55.673820578,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.059 ms.
13:57:55.673827030,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
13:57:55.673913802,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.059 ms.
13:57:55.673925634,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,fd=5(<p>pipe:[60521]) size=8029
13:57:56.172961621,poll,/:/host:rw:true:rslave,app.py,2,1,6,152124,res=0 fds=
13:57:56.173019953,poll,/:/host:rw:true:rslave,app.py,2,1,6,152124,fds=3:41 timeout=500
13:57:56.672705770,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:56.672716651,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
13:57:56.672767950,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=.....#...._c.....C...................... !#$%&'()*+
13:57:56.672769192,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
13:57:56.672773250,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T.[..@..K.............#...._c.....C...................... !#$%&'()*+
13:57:56.672785654,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[60521]) size=57
13:57:56.672808975,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.048 ms.
13:57:56.672811400,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
13:57:56.672823254,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.048 ms.
13:57:56.672830782,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,fd=5(<p>pipe:[60521]) size=7972
13:57:56.674124664,poll,/:/host:rw:true:rslave,app.py,2,1,6,152124,res=0 fds=
13:57:56.674180061,poll,/:/host:rw:true:rslave,app.py,2,1,6,152124,fds=3:41 timeout=500
13:57:57.174847132,poll,/:/host:rw:true:rslave,app.py,2,1,6,152124,res=0 fds=
13:57:57.174897099,poll,/:/host:rw:true:rslave,app.py,2,1,6,152124,fds=3:41 timeout=500
13:57:57.672840910,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
13:57:57.672854265,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
13:57:57.672918249,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..m..#...._c....TD...................... !#$%&'()*+
13:57:57.672927477,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:57.672931344,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:57.672932877,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
13:57:57.672938629,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T.w..@../..........u..#...._c....TD...................... !#$%&'()*+
13:57:57.672959258,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[60521]) size=57
13:57:57.673014984,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.056 ms.
13:57:57.673020174,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[60521]) size=1
13:57:57.673022849,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=1 data=.
13:57:57.673037548,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[60521]) size=147
13:57:57.673039431,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
13:57:57.673042567,exit_group,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
13:57:57.673097150,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,res=205 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.056 ms..--- 127.0.0.1 ping sta
13:57:57.673108672,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,fd=5(<p>pipe:[60521]) size=7767
13:57:57.674233122,wait4,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
13:57:57.674252980,exit_group,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
13:57:57.674353162,read,/:/host:rw:true:rslave,app.py,2,0,6,152124,res=0 data=NULL
13:57:57.674412096,wait4,/:/host:rw:true:rslave,app.py,2,0,6,152124,
13:57:57.674434158,wait4,/:/host:rw:true:rslave,app.py,2,0,6,152124,
13:57:57.674479145,close,/:/host:rw:true:rslave,app.py,2,0,6,152124,fd=5(<p>pipe:[60521])
13:57:57.674481209,close,/:/host:rw:true:rslave,app.py,2,0,6,152124,res=0
13:57:57.675024878,open,/:/host:rw:true:rslave,app.py,2,0,5,152124,name=/etc/localtime flags=4097(O_RDONLY|O_CLOEXEC) mode=0
13:57:57.675039386,open,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=-2(ENOENT) name=/etc/localtime flags=4097(O_RDONLY|O_CLOEXEC) mode=0 dev=0 ino=0
13:57:57.675149719,write,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=2(<p>pipe:[48679]) size=79
13:57:57.675172437,write,/:/host:rw:true:rslave,app.py,2,0,5,152124,res=79 data=172.22.0.1 - - [31/Oct/2022 08:27:57] .[37mPOST /api/ping HTTP/1.1.[0m 200 -.
13:57:57.675195993,sendto,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=4(<4t>172.22.0.1:33820->172.22.0.3:8081) size=17 tuple=NULL
13:57:57.675264407,sendto,/:/host:rw:true:rslave,app.py,2,0,5,152124,res=17 data=HTTP/1.0 200 OK..
13:57:57.675314053,sendto,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=4(<4t>172.22.0.1:33820->172.22.0.3:8081) size=169 tuple=NULL
13:57:57.675324824,sendto,/:/host:rw:true:rslave,app.py,2,0,5,152124,res=169 data=Content-Type: text/html; charset=utf-8..Content-Length: 425..Access-Control-Allo
13:57:57.675328661,sendto,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=4(<4t>172.22.0.1:33820->172.22.0.3:8081) size=425 tuple=NULL
13:57:57.675334673,sendto,/:/host:rw:true:rslave,app.py,2,0,5,152124,res=425 data=PING 127.0.0.1 (127.0.0.1) 56(84) bytes of data..64 bytes from 127.0.0.1: icmp_s
13:57:57.675374069,shutdown,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=4(<4t>172.22.0.1:33820->172.22.0.3:8081) how=1
13:57:57.675382295,shutdown,/:/host:rw:true:rslave,app.py,2,0,5,152124,res=0
13:57:57.675386283,close,/:/host:rw:true:rslave,app.py,2,0,5,152124,fd=4(<4t>172.22.0.1:33820->172.22.0.3:8081)
13:57:57.675387886,close,/:/host:rw:true:rslave,app.py,2,0,5,152124,res=0
13:57:57.675427553,madvise,/:/host:rw:true:rslave,app.py,2,0,4,152124,
13:57:57.675431861,madvise,/:/host:rw:true:rslave,app.py,2,0,4,152124,
13:57:57.675433133,exit,/:/host:rw:true:rslave,app.py,2,0,4,152124,
